gene_id,COOY,CYOO,CYOY,XLOOO,XLOOY,XLOOY2,XLOOY3,XLYOY
ENSMUSG00000098104|Gm6085,241,187,164,227,238,202,249,281
ENSMUSG00000098474|Mir6919,0,0,0,0,0,1,0,3
ENSMUSG00000020377|Ltc4s,20,25,9,34,21,37,37,6
ENSMUSG00000097887|Gm26542,14,10,0,11,5,0,9,0
ENSMUSG00000085192|Gm12195,19,37,0,14,13,0,16,4
ENSMUSG00000020381|Mrnip,617,529,304,74,52,134,26,27
ENSMUSG00000050567|Maml1,1805,1865,1424,1664,1582,1798,1824,1913
ENSMUSG00000020368|Canx,15870,21652,16673,14481,12444,18056,11211,14375
ENSMUSG00000020359|Phykpl,787,967,794,824,654,748,735,899
ENSMUSG00000020358|Hnrnpab,13468,15381,13143,20035,15463,19136,13696,18595
ENSMUSG00000007777|0610009B22Rik,926,1260,874,780,710,656,750,928
ENSMUSG00000020387|Jade2,1065,965,858,1625,1501,1939,1965,1608
ENSMUSG00000020389|Cdkl3,23,37,24,53,26,61,15,82
ENSMUSG00000084800|Gm12205,0,3,0,0,0,0,0,0
ENSMUSG00000119011|AL645602.1,0,0,0,2,1,3,0,2
ENSMUSG00000020386|Sar1b,8433,11524,8096,9910,7078,9404,6963,8930
ENSMUSG00000036391|Sec24a,2249,3449,2815,3717,3418,2874,2368,3961
ENSMUSG00000093325|Gm26061,0,0,0,0,0,0,0,0
ENSMUSG00000020392|Cdkn2aipnl,1196,1120,819,1206,964,1101,660,815
ENSMUSG00000020390|Ube2b,2733,5001,3072,4707,3491,5260,3676,5575
ENSMUSG00000108218|Olfr1372-ps1,70,352,214,139,189,113,82,213
ENSMUSG00000020349|Ppp2ca,8286,9261,7538,12486,9637,10761,10468,12690
ENSMUSG00000092870|Mir3061,1,1,1,0,1,1,0,1
ENSMUSG00000000782|Tcf7,263,261,314,309,348,525,207,174
ENSMUSG00000086395|A630014C17Rik,12,8,4,0,0,0,6,0
ENSMUSG00000036309|Skp1,8578,10123,8436,7605,5686,8595,5971,6599
ENSMUSG00000086920|Gm12207,0,6,4,3,0,4,0,3
ENSMUSG00000058073|Gm11189,10,25,15,13,17,46,4,10
ENSMUSG00000087668|Gm11186,0,0,0,0,0,0,0,0
ENSMUSG00000036264|Fstl4,6,0,4,0,0,0,0,0
ENSMUSG00000020402|Vdac1,12399,12083,9932,12334,10041,11939,11298,15596
ENSMUSG00000036275|9530068E07Rik,14712,13626,11771,11362,7494,12599,8137,9251
ENSMUSG00000080951|Gm12208,4,2,0,2,3,0,5,7
ENSMUSG00000018395|Kif3a,268,354,207,259,291,230,211,289
ENSMUSG00000020380|Rad50,415,797,597,661,560,532,401,529
ENSMUSG00000085707|Gm12212,0,5,0,6,3,3,5,6
ENSMUSG00000018387|Shroom1,1677,1709,1638,2481,2005,1597,2359,3108
ENSMUSG00000049427|Gm9837,0,0,3,2,8,4,3,3
ENSMUSG00000054450|Gm9945,0,0,0,0,0,0,0,0
ENSMUSG00000085718|Rpl9-ps3,0,0,0,0,0,0,0,0
ENSMUSG00000018398|Septin8,402,486,375,1019,881,838,489,489
ENSMUSG00000072963|Gm10447,9,9,12,103,69,30,136,170
ENSMUSG00000044352|Sowaha,7,6,7,54,45,20,35,42
ENSMUSG00000082380|Gm12218,0,4,0,3,0,4,21,9
ENSMUSG00000082271|Gm12217,6,10,15,0,19,14,19,9
ENSMUSG00000081769|Gm12216,62,90,55,116,76,133,69,61
ENSMUSG00000018900|Slc22a5,766,1161,642,953,1066,784,1275,2165
ENSMUSG00000020334|Slc22a4,109,119,115,127,81,99,116,111
ENSMUSG00000063652|Slc22a21,47,75,45,117,98,83,100,144
ENSMUSG00000080768|Gm12219,0,3,3,0,7,0,0,0
ENSMUSG00000020388|Pdlim4,197,150,119,362,502,514,195,235
ENSMUSG00000018899|Irf1,3421,2284,2301,13271,12692,7357,10559,8667
ENSMUSG00000091191|Gm17334,48,106,67,424,182,195,245,196
ENSMUSG00000086209|4933405E24Rik,0,0,0,0,0,0,0,0
ENSMUSG00000060068|Gm12222,12,16,14,0,0,14,0,3
ENSMUSG00000020333|Acsl6,0,0,7,31,0,5,22,19
ENSMUSG00000085888|Gm12224,0,0,0,0,0,0,0,0
ENSMUSG00000018906|P4ha2,227,136,132,566,570,413,1130,1378
ENSMUSG00000020332|Meikin,0,0,0,0,0,0,0,0
ENSMUSG00000084212|Gm12225,0,0,0,0,0,0,0,0
ENSMUSG00000078151|Gm12226,169,172,165,409,259,375,434,570
ENSMUSG00000088437|Gm24198,0,0,0,0,0,0,0,0
ENSMUSG00000035992|Fnip1,725,2483,1390,3676,2443,3287,1992,5211
ENSMUSG00000086789|Lyrm7os,0,0,0,0,0,0,0,0
ENSMUSG00000020268|Lyrm7,476,237,346,265,76,140,95,230
ENSMUSG00000037533|Rapgef6,657,1683,1087,1231,1206,1469,646,1024
ENSMUSG00000086039|Gm12227,0,0,0,0,0,0,0,0
ENSMUSG00000052298|Cdc42se2,1052,1258,1005,2090,1814,2267,2110,1823
ENSMUSG00000082503|Gm12229,0,0,0,0,0,0,0,0
ENSMUSG00000082263|Gm11188,0,0,0,0,0,0,0,0
ENSMUSG00000049470|Aff4,2197,6159,4586,8129,6491,7107,6194,12444
ENSMUSG00000105908|Mir6920,0,1,0,0,1,1,0,0
ENSMUSG00000018238|Gdf9,0,1,4,0,0,7,7,2
ENSMUSG00000020361|Hspa4,6402,8287,6540,6618,6436,5851,4956,6202
ENSMUSG00000018239|Zcchc10,144,248,155,224,285,244,203,342
ENSMUSG00000064719|Gm25930,2,0,0,1,0,1,0,0
ENSMUSG00000036216|Leap2,1604,1874,1948,10358,3647,3071,5890,14933
ENSMUSG00000044894|Uqcrq,27824,24226,19236,21571,15311,19218,16559,20241
ENSMUSG00000018339|Gpx3,191,237,191,6084,4297,1753,6361,12046
ENSMUSG00000020267|Hint1,12449,11118,8466,10187,7448,11990,7708,7710
ENSMUSG00000020400|Tnip1,1983,1318,1336,7655,6987,5473,5633,6391
ENSMUSG00000082180|Gm12230,0,0,0,0,7,5,0,0
ENSMUSG00000018340|Anxa6,7463,5644,4972,6328,6317,8943,4974,4723
ENSMUSG00000080738|Mup-ps22,33,80,29,2,0,22,6,9
ENSMUSG00000049491|Slc36a3,4,0,0,8,0,9,0,8
ENSMUSG00000085531|Slc36a3os,7,3,0,37,33,52,23,19
ENSMUSG00000044751|Atp5pb-ps,1196,1262,1053,779,762,611,670,783
ENSMUSG00000049588|Ccdc69,33,41,17,92,82,128,26,21
ENSMUSG00000000594|Gm2a,9159,8258,6547,6384,4770,7780,4775,2984
ENSMUSG00000020261|Slc36a1,4240,4040,3586,1231,1219,1491,925,691
ENSMUSG00000018585|Atox1,4978,3124,3043,3769,3163,4245,3435,4546
ENSMUSG00000018593|Sparc,17909,16904,15084,32425,23404,22924,23052,23778
ENSMUSG00000065061|Gm22884,0,0,0,1,1,0,0,2
ENSMUSG00000087342|Gm12238,0,0,0,1,1,0,0,1
ENSMUSG00000018583|G3bp1,4594,5171,4106,6114,5096,5116,5682,6419
ENSMUSG00000098906|Mir7652,1,1,1,1,1,1,1,1
ENSMUSG00000020522|Mfap3,1162,1311,971,1441,1333,1631,1146,1524
ENSMUSG00000020523|Fam114a2,2291,2752,1823,2048,2070,2240,1601,2308
ENSMUSG00000086666|Gm12249,0,0,0,0,0,0,0,0
ENSMUSG00000083657|Gm12245,9,3,4,6,3,12,0,3
ENSMUSG00000085719|4933424L21Rik,0,0,0,0,3,0,0,0
ENSMUSG00000086933|4933426K07Rik,0,0,0,0,8,0,0,0
ENSMUSG00000077155|Gm24582,0,0,0,0,0,0,0,0
ENSMUSG00000020520|Galnt10,1146,990,912,578,795,949,589,446
ENSMUSG00000087165|2010001A14Rik,283,215,154,91,109,153,71,52
ENSMUSG00000020519|Sap30l,1794,1929,1455,1165,1054,1512,1000,875
ENSMUSG00000037331|Larp1,7276,7640,7004,9612,8251,8696,8501,9236
ENSMUSG00000082292|Gm12250,726,822,628,6396,9146,3182,4293,3580
ENSMUSG00000020514|Mrpl22,2024,1910,1424,1086,1047,1196,818,967
ENSMUSG00000087629|Gm12246,0,3,0,0,0,0,0,0
ENSMUSG00000086962|Gm12248,140,179,110,85,34,89,49,45
ENSMUSG00000081223|Gm12247,755,753,691,247,267,313,191,186
ENSMUSG00000020515|Cnot8,4187,4189,3590,2275,1998,2420,1750,1673
ENSMUSG00000037275|Gemin5,902,845,907,1020,1014,739,773,809
ENSMUSG00000037243|Zfp692,196,272,212,172,135,153,76,125
ENSMUSG00000049755|Zfp672,842,1114,676,879,985,419,594,650
ENSMUSG00000087347|1700047K16Rik,2,14,0,0,7,0,0,3
ENSMUSG00000085342|Gm12254,175,140,137,159,148,166,93,147
ENSMUSG00000037124|Trim58,0,0,6,62,32,51,46,28
ENSMUSG00000072915|Gm12258,42,106,105,67,119,96,70,59
ENSMUSG00000085744|Gm12259,0,5,3,0,0,0,0,4
ENSMUSG00000020491|2810021J22Rik,247,307,249,99,106,110,93,172
ENSMUSG00000087654|Gm12256,0,0,0,0,0,0,0,0
ENSMUSG00000037001|Zfp39,108,195,208,230,162,237,117,125
ENSMUSG00000020490|Btnl10,12,0,9,301,233,169,249,58
ENSMUSG00000013643|Lypd8,0,0,0,0,0,0,0,0
ENSMUSG00000082181|Gm12252,0,0,0,0,0,0,0,0
ENSMUSG00000013653|1810065E05Rik,0,0,0,0,0,0,8,0
ENSMUSG00000058287|Gm12253,0,0,0,0,0,0,0,8
ENSMUSG00000052642|Lypd9,0,0,0,0,0,0,0,0
ENSMUSG00000084384|Gm12251,789,752,656,704,586,564,606,445
ENSMUSG00000013646|Sh3bp5l,2217,1885,1508,881,913,938,570,792
ENSMUSG00000069874|Irgm2,8504,9890,6524,12904,19630,9307,8769,8647
ENSMUSG00000078853|Igtp,8317,9082,6319,37235,43200,21800,26220,22264
ENSMUSG00000056895|H2bu2,10,3,12,28,0,0,22,0
ENSMUSG00000043448|Gjc2,55,44,33,7,7,18,6,13
ENSMUSG00000080152|H3f4,0,2,0,0,0,0,0,0
ENSMUSG00000036964|Trim17,13,25,1,0,20,7,0,14
ENSMUSG00000078851|H2aw,238,236,261,207,357,270,145,275
ENSMUSG00000085379|2310058D17Rik,132,78,130,78,66,49,25,45
ENSMUSG00000020455|Trim11,1413,1684,1414,1098,1200,1082,840,817
ENSMUSG00000020496|Rnf187,8413,6709,6467,4854,4609,4984,3781,2894
ENSMUSG00000049287|Iba57,1307,908,982,1011,1070,949,734,769
ENSMUSG00000000126|Wnt9a,73,90,70,56,21,61,23,31
ENSMUSG00000081262|Gm12261,18,11,22,2,16,0,0,7
ENSMUSG00000032691|Nlrp3,66,79,54,647,534,631,459,305
ENSMUSG00000020444|Guk1,1013,1011,700,724,584,909,544,659
ENSMUSG00000036860|Mrpl55,1660,1388,1185,1025,940,1042,803,896
ENSMUSG00000009900|Wnt3a,0,0,0,0,9,0,0,0
ENSMUSG00000085882|2610507I01Rik,1,272,8,0,91,84,0,0
ENSMUSG00000072898|Gm10434,11,8,4,0,14,0,4,2
ENSMUSG00000020441|2310033P09Rik,438,517,347,367,452,437,418,298
ENSMUSG00000048076|Arf1,20114,18283,14590,19873,17813,21643,16800,19316
ENSMUSG00000043648|Pld6,46,82,74,23,40,17,25,16
ENSMUSG00000009894|Snap47,6168,4070,4318,2010,1465,2914,1441,1354
ENSMUSG00000036819|Jmjd4,1042,1196,841,584,648,436,365,354
ENSMUSG00000083234|Gm12262,0,0,0,0,0,0,0,0
ENSMUSG00000020472|Zkscan17,1846,1436,1296,2527,1818,1913,2148,2847
ENSMUSG00000072893|4933439C10Rik,41,76,76,79,53,59,34,130
ENSMUSG00000054519|Zfp867,140,282,240,247,129,248,75,251
ENSMUSG00000084145|Gm12263,265,312,203,290,256,237,327,307
ENSMUSG00000005417|Mprip,6217,7644,6566,6231,5982,6774,5240,5717
ENSMUSG00000086330|1700007J10Rik,0,2,4,17,0,0,3,2
ENSMUSG00000086536|Gm12264,0,7,0,0,16,0,5,14
ENSMUSG00000032633|Flcn,2163,2833,2338,3972,3383,3977,3575,3253
ENSMUSG00000019373|Cops3,2370,3196,2283,2193,2046,2011,1484,1420
ENSMUSG00000119218|AC068808.1,0,0,0,0,0,0,0,0
ENSMUSG00000084766|Gm12714,0,0,0,0,0,0,0,0
ENSMUSG00000085551|1810063I02Rik,0,0,0,0,0,3,0,0
ENSMUSG00000085260|Med9os,0,0,0,0,0,0,0,0
ENSMUSG00000049892|Rasd1,0,24,8,1281,864,837,1920,2469
ENSMUSG00000000301|Pemt,30610,27240,22961,14630,13646,19458,13123,10831
ENSMUSG00000087249|Gm16062,32,43,32,16,8,7,8,4
ENSMUSG00000032615|Nt5m,696,747,617,623,594,605,486,653
ENSMUSG00000061650|Med9,1085,922,821,1236,771,1075,924,930
ENSMUSG00000056598|Drc3,4,15,22,24,9,7,7,4
ENSMUSG00000042709|Atpaf2,1743,1316,1207,818,867,921,737,609
ENSMUSG00000083412|Gm12268,0,0,5,0,0,0,0,0
ENSMUSG00000084249|Gm12267,0,0,3,0,5,0,0,0
ENSMUSG00000018415|Gid4,2615,3112,2564,1464,1451,1944,1047,1423
ENSMUSG00000020537|Drg2,3067,2540,2023,2044,1993,2147,2024,1943
ENSMUSG00000093924|Gm12623,3,7,3,13,7,0,12,4
ENSMUSG00000093978|Gm12612,1,0,1,1,0,2,0,1
ENSMUSG00000094566|Gm12620,1,0,1,1,0,2,0,2
ENSMUSG00000042650|Alkbh5,4870,7220,4330,16262,12635,11832,17859,17298
ENSMUSG00000096745|Gm12622,0,0,0,0,0,0,0,0
ENSMUSG00000062115|Rai1,745,958,849,1593,1502,1105,1138,1490
ENSMUSG00000020538|Srebf1,25203,18518,24608,8135,4684,10991,5936,3974
ENSMUSG00000000538|Tom1l2,1989,1794,1387,1755,1268,1903,1465,1407
ENSMUSG00000082148|Gm12266,0,0,0,0,0,7,0,0
ENSMUSG00000051008|4930412M03Rik,34,5,11,11,12,29,11,17
ENSMUSG00000098547|Mir6921,1,3,4,1,0,2,0,1
ENSMUSG00000099259|Mir6922,1,1,1,0,1,1,0,1
ENSMUSG00000085132|Gm12265,51,49,22,74,39,7,25,17
ENSMUSG00000042569|Dhrs7b,2015,1714,1404,855,544,1259,770,561
ENSMUSG00000043284|Tmem11,1421,1650,1061,2555,1498,1876,2061,2971
ENSMUSG00000018931|Natd1,1021,889,637,730,663,677,518,515
ENSMUSG00000010142|Tnfrsf13b,30,44,21,133,148,113,116,94
ENSMUSG00000080912|Gm12269,0,0,0,0,0,0,0,0
ENSMUSG00000082626|Rps13-ps5,12,8,9,8,9,5,11,9
ENSMUSG00000042506|Usp22,1638,1698,1157,3179,2134,2465,2830,3309
ENSMUSG00000018932|Map2k3,6803,6254,4924,5321,3906,4690,7044,4880
ENSMUSG00000042549|Map2k3os,68,82,58,84,85,15,46,61
ENSMUSG00000092734|Mir5100,0,1,0,0,1,0,0,0
ENSMUSG00000002814|Top3a,438,563,318,394,527,531,348,371
ENSMUSG00000020534|Shmt1,18202,16843,13466,7506,5479,7243,4658,2603
ENSMUSG00000020536|Llgl1,697,782,604,1028,859,843,951,852
ENSMUSG00000002812|Flii,3244,2874,2739,4320,3797,4000,3651,4064
ENSMUSG00000018599|Mief2,1074,1258,1105,924,913,725,1022,828
ENSMUSG00000089581|Gm23341,3,0,0,2,0,0,0,0
ENSMUSG00000049323|Smcr8,1883,2288,1922,3441,3270,3038,2943,3401
ENSMUSG00000081578|Gm12611,69,32,19,0,0,0,0,0
ENSMUSG00000083016|Gm12618,19,3,4,0,0,0,0,0
ENSMUSG00000109829|Gm45605,4,6,4,11,0,4,18,0
ENSMUSG00000010025|Aldh3a2,9105,11467,7667,4050,5700,8019,2431,2787
ENSMUSG00000042436|Mfap4,207,303,216,62,97,177,146,115
ENSMUSG00000001034|Mapk7,298,255,220,879,685,824,732,857
ENSMUSG00000001039|B9d1,89,51,50,99,35,74,52,39
ENSMUSG00000010122|Slc47a1,4384,5393,4312,2987,2657,3715,2086,1014
ENSMUSG00000001036|Epn2,584,564,649,1007,696,450,755,1029
ENSMUSG00000085459|Gm12272,0,0,0,0,0,0,0,3
ENSMUSG00000004837|Grap,313,260,302,645,614,478,507,738
ENSMUSG00000042371|Slc5a10,0,0,0,2,0,0,4,12
ENSMUSG00000042377|Fam83g,210,192,144,178,115,90,131,317
ENSMUSG00000020528|Prpsap2,644,777,522,631,478,699,432,543
ENSMUSG00000018500|Adora2b,4,0,0,155,102,140,95,54
ENSMUSG00000047804|Akap10,553,885,564,1013,894,808,669,909
ENSMUSG00000072847|A530017D24Rik,47,114,111,95,45,147,104,77
ENSMUSG00000098196|Gm26964,16,0,0,2,0,12,0,0
ENSMUSG00000004798|Ulk2,4317,8698,2747,1683,1835,2839,1201,1204
ENSMUSG00000042331|Specc1,195,113,186,808,593,545,532,673
ENSMUSG00000083212|Gm12274,0,0,0,0,0,0,0,0
ENSMUSG00000118644|AL592080.1,0,0,0,0,0,0,0,0
ENSMUSG00000084020|Wsb2-ps,0,2,0,0,0,0,2,0
ENSMUSG00000047342|Zfp286,3,3,7,11,4,3,0,10
ENSMUSG00000096083|Gm10428,0,0,0,0,0,0,0,0
ENSMUSG00000086674|Zfp286os,0,0,0,0,0,0,0,0
ENSMUSG00000064692|Gm24151,0,0,0,0,0,0,0,0
ENSMUSG00000098292|Gm27194,14,47,26,125,86,159,105,47
ENSMUSG00000047821|Trim16,19,0,8,34,51,46,70,56
ENSMUSG00000090173|Fbxw10,10,0,0,0,0,17,7,4
ENSMUSG00000086677|Tvp23bos,0,0,3,0,0,0,0,0
ENSMUSG00000018217|Pmp22,221,249,225,539,393,516,471,574
ENSMUSG00000081600|Gm12286,114,108,96,235,323,161,301,389
ENSMUSG00000085113|B130011K05Rik,3,0,0,0,0,0,0,0
ENSMUSG00000014177|Tvp23b,1102,1955,1277,1823,1137,1263,1197,1618
ENSMUSG00000081455|Hmgb1-ps3,160,280,185,317,193,322,195,157
ENSMUSG00000081756|Gm12291,2,2,2,3,2,0,2,0
ENSMUSG00000070407|Hs3st3b1,6249,6821,7089,5699,5453,8613,4774,4463
ENSMUSG00000086359|9630013K17Rik,0,3,0,12,4,6,0,17
ENSMUSG00000084884|Gm12289,0,0,2,0,0,0,0,0
ENSMUSG00000087497|2810001G20Rik,142,124,121,116,87,130,76,70
ENSMUSG00000042148|Cox10,1121,779,830,930,1152,871,747,1254
ENSMUSG00000047759|Hs3st3a1,408,436,402,198,251,250,231,117
ENSMUSG00000081340|Gm12275,0,0,6,12,0,0,0,3
ENSMUSG00000018501|Ncor1,4514,6522,5380,5691,5594,4636,4195,5288
ENSMUSG00000086310|Gm12278,0,0,0,0,0,0,0,0
ENSMUSG00000086636|Gm12949,0,0,0,0,0,0,0,0
ENSMUSG00000018509|Cenpv,1054,1075,724,451,400,650,309,331
ENSMUSG00000019505|Ubb,39813,33622,32589,46149,41775,57993,47991,51728
ENSMUSG00000085748|Gm12280,0,0,0,0,0,0,0,0
ENSMUSG00000018507|Trpv2,96,73,97,661,820,922,623,526
ENSMUSG00000064437|Snord49b,0,2,4,5,7,12,3,4
ENSMUSG00000085762|Lrrc75aos2,0,0,0,0,0,0,0,0
ENSMUSG00000046417|Lrrc75a,94,74,43,144,90,165,55,77
ENSMUSG00000085170|Lrrc75aos1,0,0,0,0,0,0,0,2
ENSMUSG00000048497|Mmgt2,116,79,106,122,117,98,134,92
ENSMUSG00000014243|Zswim7,694,561,319,515,328,517,464,371
ENSMUSG00000042298|Ttc19,903,1125,710,872,831,1009,794,1091
ENSMUSG00000081944|Gm12276,2,10,10,5,4,8,3,28
ENSMUSG00000014245|Pigl,420,289,274,208,292,268,234,146
ENSMUSG00000087120|Gm12279,5,16,0,12,0,4,2,4
ENSMUSG00000086841|2410006H16Rik,711,762,589,3229,1696,1718,1725,3789
ENSMUSG00000065734|Snord49a,1,1,3,4,4,4,2,2
ENSMUSG00000077457|Snord65,1,3,3,8,4,5,4,10
ENSMUSG00000020549|Elac2,2744,2465,1958,1970,1507,1988,1646,1877
ENSMUSG00000033389|Arhgap44,420,254,318,177,106,120,101,80
ENSMUSG00000083935|Gm12294,0,0,0,0,0,0,3,0
ENSMUSG00000020548|1700086D15Rik,0,0,0,0,0,0,0,0
ENSMUSG00000118601|Gm53042,0,0,0,0,0,0,0,0
ENSMUSG00000082857|Gm12293,0,0,0,0,0,0,0,0
ENSMUSG00000018347|Zkscan6,341,257,219,583,421,482,724,999
ENSMUSG00000033352|Map2k4,2256,2923,2340,3895,3204,2986,3486,4465
ENSMUSG00000076460|Mir744,0,0,0,0,0,0,1,2
ENSMUSG00000020905|Usp43,16,9,14,7,4,14,0,7
ENSMUSG00000055134|9130017K11Rik,3,5,0,0,6,4,0,0
ENSMUSG00000020904|Cfap52,0,0,0,0,0,0,0,0
ENSMUSG00000050270|Tmem220,906,1075,944,622,335,477,286,295
ENSMUSG00000020910|Adprm,757,904,796,789,588,585,689,886
ENSMUSG00000069844|Sco1,860,959,703,701,715,837,625,786
ENSMUSG00000046207|Pik3r6,91,66,66,381,339,476,172,204
ENSMUSG00000020901|Pik3r5,96,61,14,3118,3341,3481,1519,1374
ENSMUSG00000056752|Dnah9,0,3,6,0,0,2,0,0
ENSMUSG00000084967|Gm12296,0,0,0,0,0,0,0,0
ENSMUSG00000053930|Shisa6,3,7,0,0,0,0,0,0
ENSMUSG00000033066|Gas7,343,214,139,845,586,948,616,751
ENSMUSG00000087058|Gm12301,0,0,0,0,0,0,0,0
ENSMUSG00000049928|Glp2r,0,3,15,19,4,0,0,10
ENSMUSG00000020907|Rcvrn,0,0,0,4,0,4,0,13
ENSMUSG00000060938|Rpl26,532,677,523,664,742,485,466,554
ENSMUSG00000052921|Arhgef15,625,644,670,287,417,349,203,264
ENSMUSG00000018740|Slc25a35,197,176,179,25,36,63,41,7
ENSMUSG00000032892|Rangrf,84,56,65,107,78,120,42,60
ENSMUSG00000020903|Stx8,982,1109,807,1049,853,1246,948,841
ENSMUSG00000082266|Gm12303,0,0,0,0,0,0,0,0
ENSMUSG00000083924|Gm12304,0,1,0,0,0,0,0,0
ENSMUSG00000087242|C78197,0,0,0,0,0,11,0,3
ENSMUSG00000020902|Ntn1,885,829,913,1374,869,1618,1046,1364
ENSMUSG00000099174|Mir6406,0,0,0,0,0,0,0,0
ENSMUSG00000084993|Gm12305,0,0,0,0,0,3,0,0
ENSMUSG00000020897|Aurkb,164,117,154,542,363,562,300,157
ENSMUSG00000072809|9330160F10Rik,43,20,9,34,25,43,25,14
ENSMUSG00000045176|Borcs6,836,857,563,1089,669,1035,860,935
ENSMUSG00000020895|Tmem107,178,68,98,129,67,65,58,51
ENSMUSG00000020899|Pfas,448,412,338,557,508,350,301,326
ENSMUSG00000119033|AL645902.1,0,0,0,0,0,0,0,0
ENSMUSG00000020898|Ctc1,821,596,553,406,312,430,293,279
ENSMUSG00000092727|Mir3062,1,1,1,1,1,1,1,1
ENSMUSG00000020894|Vamp2,799,942,832,1113,1056,1384,1004,1263
ENSMUSG00000020900|Myh10,1167,1242,1145,1101,512,825,772,1042
ENSMUSG00000018736|Ndel1,1712,1921,1581,3556,2703,2688,2977,3339
ENSMUSG00000020893|Per1,411,679,373,5656,3409,5548,5023,8645
ENSMUSG00000032782|Cntrob,458,409,407,341,223,273,247,246
ENSMUSG00000043419|Rnf227,23,31,32,47,60,38,36,56
ENSMUSG00000018470|Kcnab3,68,29,25,22,10,44,20,18
ENSMUSG00000086900|Kcnab3os,0,2,0,0,0,0,0,0
ENSMUSG00000049299|Trappc1,2352,1890,1483,1124,1019,1267,806,885
ENSMUSG00000018474|Chd3,3619,5468,4938,3194,3236,3433,2401,3739
ENSMUSG00000087881|Gm22442,6,4,4,8,3,6,0,2
ENSMUSG00000059278|Naa38,1562,1259,906,1235,597,1386,550,696
ENSMUSG00000044795|Cyb5d1,801,960,796,610,495,514,328,502
ENSMUSG00000045377|Tmem88,401,376,326,535,562,384,448,488
ENSMUSG00000041329|Atp1b2,51,35,59,474,281,204,279,111
ENSMUSG00000005237|Dnah2,29,25,14,276,137,201,343,456
ENSMUSG00000086591|Dnah2os,0,10,16,124,98,41,113,238
ENSMUSG00000018476|Kdm6b,1922,2585,2049,4794,3374,3057,3862,4754
ENSMUSG00000085178|Kdm6bos,2,0,11,0,0,4,6,0
ENSMUSG00000041346|Wrap53,577,616,370,331,279,377,309,204
ENSMUSG00000059552|Trp53,1560,1563,1227,1901,2251,1680,1456,1730
ENSMUSG00000083485|Gm12308,0,0,0,0,0,0,0,0
ENSMUSG00000083300|Gm12309,0,0,0,0,0,0,0,0
ENSMUSG00000080573|Mir467f,0,0,2,0,2,1,0,0
ENSMUSG00000018765|Fxr2,2800,2600,2088,4092,3055,3448,3167,4215
ENSMUSG00000041287|Sox15,0,0,0,6,0,0,0,4
ENSMUSG00000018761|Mpdu1,3703,3151,2698,3705,2411,3722,3161,2754
ENSMUSG00000088752|Mir1934,0,2,0,1,0,0,0,2
ENSMUSG00000018774|Cd68,474,576,424,2099,2053,2948,1897,2422
ENSMUSG00000069835|Sat2,855,902,677,611,351,591,444,208
ENSMUSG00000042826|Fgf11,16,42,27,39,23,35,11,24
ENSMUSG00000089876|Tmem102,912,596,607,263,318,291,231,233
ENSMUSG00000018750|Zbtb4,1272,1690,939,1363,1307,1927,1004,1086
ENSMUSG00000041189|Chrnb1,43,12,14,20,37,17,27,32
ENSMUSG00000051790|Nlgn2,170,219,182,317,331,249,210,577
ENSMUSG00000070394|Tmem256,4309,4118,3143,3407,2357,4173,2514,2429
ENSMUSG00000059796|Eif4a1,16622,19207,16055,28575,23522,25726,22913,32457
ENSMUSG00000005204|Senp3,2427,2489,2076,3348,2532,3059,2626,2922
ENSMUSG00000018752|Tnfsfm13,470,520,412,555,328,618,281,252
ENSMUSG00000085890|Tnfsf13os,43,20,30,23,21,9,26,13
ENSMUSG00000081333|Gm12307,0,0,0,0,0,0,0,0
ENSMUSG00000005198|Polr2a,3182,2976,2512,5192,4479,4342,4325,5694
ENSMUSG00000018776|Slc35g3,4,0,0,0,0,0,0,0
ENSMUSG00000065862|Gm24029,1,1,1,1,1,1,1,1
ENSMUSG00000089542|Gm25835,10,5,10,6,10,9,6,25
ENSMUSG00000119662|AL603707.1,1,1,1,1,1,1,1,1
ENSMUSG00000089669|Tnfsf13,25,37,34,43,19,25,14,23
ENSMUSG00000097328|Tnfsf12,1017,1031,752,713,599,1015,652,587
ENSMUSG00000040950|Mgl2,8,11,4,8,9,43,0,4
ENSMUSG00000000318|Clec10a,21,46,18,75,65,164,94,81
ENSMUSG00000044367|Slc16a13,254,133,149,169,174,171,84,88
ENSMUSG00000000317|Bcl6b,135,284,201,1535,1859,1165,1079,1033
ENSMUSG00000040938|Slc16a11,1640,1009,1076,691,397,745,314,613
ENSMUSG00000082145|Gm12312,7,20,12,3,11,9,0,3
ENSMUSG00000018924|Alox15,34,19,5,30,9,9,18,4
ENSMUSG00000018921|Pelp1,1151,976,938,1354,1108,1071,1020,1174
ENSMUSG00000018923|Med11,792,710,473,882,667,809,702,596
ENSMUSG00000020831|0610010K14Rik,159,161,145,261,118,140,155,200
ENSMUSG00000040904|Gm21988,3892,3241,2891,2537,2898,4020,2608,2782
ENSMUSG00000093989|Rnasek,2065,1593,1218,1300,662,624,840,627
ENSMUSG00000000320|Alox12,89,80,85,439,329,287,254,235
ENSMUSG00000060216|Arrb2,1114,1179,895,2221,1959,2994,1423,1286
ENSMUSG00000099109|Mir7115,1,1,1,1,1,1,1,1
ENSMUSG00000018920|Cxcl16,821,766,493,2004,1870,2137,1451,1664
ENSMUSG00000040829|Zmynd15,169,238,96,185,213,135,92,222
